date,pair,prediction,amount,price,quantity,is_reversed,profit,from_currency,to_currency,received,accuracy
2025-03-03,GBP_CNY,SELL,429.9507519805999,9.2518,,False,,CNY,GBP,46.472119153094525,0.5227
2025-03-04,GBP_CNY,SELL,212.6104176660573,9.2967,,False,,CNY,GBP,22.86945019910907,0.5111
2025-03-05,GBP_CNY,SELL,420.8192101700402,9.3506,,False,,CNY,GBP,45.004514167009624,0.5217
2025-03-06,USD_GBP,SELL,17.054496378750166,0.7762,,False,,GBP,USD,21.97178095690565,0.5106
2025-03-06,GBP_CNY,SELL,205.1658990412979,9.3377,,False,,CNY,GBP,21.97178095690565,0.5106
2025-03-10,USD_GBP,SELL,16.39795164703136,0.7763,,False,,GBP,USD,21.123214797154912,0.5102
2025-03-18,USD_GBP,SELL,14.619957738586669,0.7691,,False,,GBP,USD,19.0091766201881,0.5091
2025-03-19,USD_GBP,BUY,37.391688657047254,0.7688,,False,,USD,GBP,28.746730239537932,0.5179
2025-03-20,USD_GBP,SELL,14.134488935511447,0.771,,False,,GBP,USD,18.33267047407451,0.5088
2025-03-20,GBP_CNY,SELL,172.3069365187789,9.3989,,False,,CNY,GBP,18.33267047407451,0.5088
2025-03-20,GBP_USD,SELL,23.76464073554279,1.2963,,False,,USD,GBP,18.33267047407451,0.5088
2025-03-21,USD_GBP,SELL,27.655920847191226,0.7741,,False,,GBP,USD,35.7265480521783,0.5172
2025-03-24,USD_GBP,BUY,17.65423023686856,0.7736,,False,,USD,GBP,13.657312511241518,0.5085
2025-03-26,USD_GBP,SELL,13.179366055804984,0.7757,,False,,GBP,USD,16.990287554215527,0.5082
2025-03-28,GBP_CNY,SELL,154.4011925397976,9.4003,,False,,CNY,GBP,16.425134574406943,0.5079
2025-03-28,GBP_USD,SELL,21.250839112367704,1.2938,,False,,USD,GBP,16.425134574406943,0.5079
2025-04-09,USD_GBP,SELL,11.242164410482127,0.7802,,False,,GBP,USD,14.409336593799187,0.507
2025-01-01,USD_GBP,BUY,7300.200000000001,0.7988,,False,,USD,GBP,5831.39976,1.0
2025-01-06,USD_GBP,SELL,2923.8863824174327,0.7985,,False,,GBP,USD,3661.723709977999,0.75
2025-01-06,CNY_USD,SELL,5001.914587829948,0.1366,,False,,USD,CNY,36617.237099779995,1.0
2025-01-07,USD_GBP,SELL,1172.2609517165756,0.8012,,False,,GBP,USD,1463.131492407109,0.6
2025-01-07,GBP_CNY,SELL,13374.777598391864,9.1412,,False,,CNY,GBP,1463.131492407109,0.6
2025-01-07,GBP_USD,SELL,1824.963910479387,1.2473,,False,,USD,GBP,1463.131492407109,0.6
2025-01-01,GBP_CNY,SELL,1.0,9.138,,False,,CNY,GBP,0.1094331363536879,0.5
2025-01-01,CNY_GBP,SELL,0.0547165681768439,0.1094,,False,,GBP,CNY,0.5001514458578058,0.5
2025-01-02,USD_CNY,SELL,0.9999463054412878,7.2995,,False,,CNY,USD,0.1369883287131019,0.0
